Date,org_akam,filtered_akam
1997-11-10 00:00:00-05:00,18.647802352905273,12.554604
1997-11-11 00:00:00-05:00,19.09415626525879,12.55498
1997-11-12 00:00:00-05:00,18.9329776763916,12.555304
1997-11-13 00:00:00-05:00,18.858579635620117,12.555697
1997-11-14 00:00:00-05:00,18.796586990356445,12.556019
1997-11-17 00:00:00-05:00,18.821388244628906,12.556231
1997-11-18 00:00:00-05:00,18.67259979248047,12.556333
1997-11-19 00:00:00-05:00,18.81574821472168,12.556217
1997-11-20 00:00:00-05:00,19.326976776123047,12.555966
1997-11-21 00:00:00-05:00,19.302034378051758,12.555577
1997-11-24 00:00:00-05:00,19.090059280395508,12.554936
1997-11-25 00:00:00-05:00,19.401784896850586,12.554213
1997-11-26 00:00:00-05:00,19.401784896850586,12.5533
1997-11-28 00:00:00-05:00,19.439197540283203,12.55225
1997-12-01 00:00:00-05:00,19.676109313964844,12.55111
1997-12-02 00:00:00-05:00,19.613758087158203,12.549948
1997-12-03 00:00:00-05:00,19.21475601196289,12.548773
1997-12-04 00:00:00-05:00,19.339439392089844,12.54763
1997-12-05 00:00:00-05:00,19.264631271362305,12.546342
1997-12-08 00:00:00-05:00,19.15239906311035,12.54518
1997-12-09 00:00:00-05:00,18.853145599365234,12.544017
1997-12-10 00:00:00-05:00,18.72846031188965,12.542884
1997-12-11 00:00:00-05:00,18.528961181640625,12.541895
1997-12-12 00:00:00-05:00,18.429210662841797,12.540967
1997-12-15 00:00:00-05:00,18.491546630859375,12.54019
1997-12-16 00:00:00-05:00,18.72846031188965,12.539914
1997-12-17 00:00:00-05:00,16.932920455932617,12.539574
1997-12-18 00:00:00-05:00,17.144893646240234,12.5395565
1997-12-19 00:00:00-05:00,16.683544158935547,12.539496
1997-12-22 00:00:00-05:00,16.808237075805664,12.539516
1997-12-23 00:00:00-05:00,16.658607482910156,12.539556
1997-12-24 00:00:00-05:00,16.808237075805664,12.539665
1997-12-26 00:00:00-05:00,16.671070098876953,12.539834
1997-12-29 00:00:00-05:00,16.571317672729492,12.540031
